Property_ID,Host_ID,Listing_Name,Location,Total_Reviews,Positive_Reviews,Negative_Reviews,Avg_Sentiment_Score,Cleanliness_Rating,Communication_Rating,Checkin_Rating,Location_Rating,Value_Rating,Advantages,Disadvantages,Suggestions,Suggestion_Sources
46809755,6797455,"Entire rental unit in Paris, France","Paris, Île-de-France, France",3,3,0,0.999,4.0,5.0,5.0,5.0,4.3,Spacious (1x),No issues identified,No issues identified - keep up the great work!,
1041389520768760617,145288402,"Entire rental unit in Paris, France","Paris, Île-de-France, France",3,3,0,1.0,5.0,5.0,5.0,5.0,5.0,Spacious (2x); Great View (2x); Walkable (1x); Highly Recommend (1x); Great Host (1x),No issues identified,No issues identified - keep up the great work!,
685957866595378415,7647457,"Entire rental unit in Paris, France","Paris, Île-de-France, France",3,3,0,1.0,5.0,5.0,5.0,5.0,5.0,Spacious (1x); Great Location (1x); Responsive Host (1x),No issues identified,No issues identified - keep up the great work!,
1323014693132794802,536573635,"Entire rental unit in Paris, France","Paris, Île-de-France, France",3,3,0,0.995,5.0,5.0,4.7,3.3,4.3,Spacious (2x); Very Clean (1x); Responsive Host (1x),No issues identified,No issues identified - keep up the great work!,
44194972,2674694,"Entire rental unit in Paris, France","Paris, Île-de-France, France",3,3,0,1.0,4.7,5.0,5.0,4.7,4.7,Great Location (1x); Friendly Host (1x); Spacious (1x); Perfect Stay (1x); Exceeded Expectations (1x),No issues identified,No issues identified - keep up the great work!,
1323223299373901247,542267737,"Entire condo in Paris, France","Paris, Île-de-France, France",3,1,2,-0.292,5.0,4.7,4.0,5.0,4.3,Great Location (1x); Responsive Host (1x),Hard To Find (1x),"[Hard To Find]: Directions and transportation: Confirm the address of a home, with instructions for getting there.",Using quick replies to save time - Resource Center - Airbnb
1122443720364455033,13335980,"Entire rental unit in Paris, France","Paris, Île-de-France, France",3,3,0,1.0,5.0,5.0,5.0,4.7,5.0,Responsive Host (2x); Very Comfortable (1x),No issues identified,No issues identified - keep up the great work!,
891038891999242334,55938031,"Entire rental unit in Paris, France","Paris, Île-de-France, France",3,2,1,0.332,3.7,4.7,4.7,4.0,3.7,Well Equipped (2x); Walkable (1x); Quiet Area (1x); Central (1x),Too Small (1x); Safety Concerns (1x),"[Too Small]: Be sure to showcase the changes you’ve made by updating your amenities, listing description, and photos. Adding just a few sought-after items can go a long way toward making guests feel more comfortable in your space—and could lead to great reviews. || [Safety Concerns]: Location: Was the guest made aware of safety, transportation, points of interest, and special considerations like noise or other situations that might affect them?",The amenities guests want - Resource Center - Airbnb | Ratings for homes - Airbnb Help Center
677480542246461048,19502321,"Entire condo in Paris, France","Paris, Île-de-France, France",3,2,1,0.346,4.3,4.7,4.3,4.7,4.0,Great Location (2x); Spacious (1x),No issues identified,Note: 1 negative review(s) detected but no specific issues were identified by our analysis. We recommend manually reviewing the feedback for insights.,
584470524627838549,372793980,"Room in boutique hotel in Paris, France","Paris, Île-de-France, France",3,2,1,0.342,4.7,4.3,4.7,5.0,4.0,Walkable (1x); Very Clean (1x),Uncomfortable Bed (1x),"[Uncomfortable Bed]: Bedding. This includes a bed sheet; a blanket, comforter, or top-sheet; and one sleeping pillow per person with a pillowcase.",Confirming amenities - Airbnb Help Center
1299202319299125783,591357422,"Entire rental unit in Paris, France","Paris, Île-de-France, France",3,3,0,0.999,5.0,5.0,5.0,5.0,4.7,Quiet Area (1x),Too Small (1x),"[Too Small]: Be sure to showcase the changes you’ve made by updating your amenities, listing description, and photos. Adding just a few sought-after items can go a long way toward making guests feel more comfortable in your space—and could lead to great reviews.",The amenities guests want - Resource Center - Airbnb
1120273178250032160,451676297,"Entire rental unit in Paris, France","Paris, Île-de-France, France",3,3,0,1.0,5.0,5.0,5.0,5.0,5.0,Highly Recommend (1x),No issues identified,No issues identified - keep up the great work!,
887326393220722091,41886861,"Entire rental unit in Paris, France","Paris, Île-de-France, France",3,3,0,0.996,5.0,5.0,4.3,5.0,4.7,Very Comfortable (1x),No issues identified,No issues identified - keep up the great work!,
780405514385679212,7642792,"Entire rental unit in Paris, France","Paris, Île-de-France, France",3,3,0,0.987,3.7,4.7,3.7,5.0,4.7,Walkable (2x); Highly Recommend (1x); Responsive Host (1x),No issues identified,No issues identified - keep up the great work!,
1002887885032818686,6410828,"Entire rental unit in Paris, France","Paris, Île-de-France, France",3,3,0,1.0,4.7,5.0,5.0,5.0,5.0,Great Location (1x); Will Return (1x); Central (1x); Very Comfortable (1x); Good Value (1x),No issues identified,No issues identified - keep up the great work!,
797693657025027303,494256822,"Entire rental unit in Paris, France","Paris, Île-de-France, France",3,3,0,1.0,4.3,5.0,5.0,5.0,5.0,Quiet Area (1x),No issues identified,No issues identified - keep up the great work!,
673866851437718753,86504347,"Entire rental unit in Paris, France","Paris, Île-de-France, France",3,3,0,1.0,5.0,5.0,5.0,5.0,5.0,Great Location (1x); Very Clean (1x); Highly Recommend (1x); Responsive Host (1x),No issues identified,No issues identified - keep up the great work!,
804876609168304925,35792661,"Entire rental unit in Paris, France","Paris, Île-de-France, France",3,3,0,0.979,5.0,5.0,5.0,5.0,5.0,Very Clean (1x); Responsive Host (1x); Great Communication (1x); Will Return (1x); Highly Recommend (1x),No issues identified,No issues identified - keep up the great work!,
54231534,5027164,"Entire rental unit in Paris, France","Paris, Île-de-France, France",3,2,1,0.408,4.0,4.3,4.7,5.0,3.3,Very Comfortable (1x); Will Return (1x),No issues identified,Note: 1 negative review(s) detected but no specific issues were identified by our analysis. We recommend manually reviewing the feedback for insights.,
1111578769963708032,49195304,"Entire rental unit in Paris, France","Paris, Île-de-France, France",2,2,0,1.0,,,,,,No specific themes identified,No issues identified,No issues identified - keep up the great work!,
1113688248007286675,28921350,"Entire rental unit in Paris, France","Paris, Île-de-France, France",2,2,0,1.0,,,,,,Friendly Host (1x); Perfect Stay (1x),No issues identified,No issues identified - keep up the great work!,
899824530845371250,187426926,"Entire rental unit in Paris, France","Paris, Île-de-France, France",2,2,0,1.0,,,,,,Responsive Host (1x); Great Host (1x); Highly Recommend (1x),No issues identified,No issues identified - keep up the great work!,
1344442988890578497,226958437,"Entire rental unit in Paris, France","Paris, Île-de-France, France",2,1,1,-0.05,,,,,,No specific themes identified,Noise Street (1x),[Noise Street]: Location. How did the guest feel about the area and neighborhood?,Why reviews matter - Resource Center - Airbnb
934746114083260117,92252647,"Entire rental unit in Paris, France","Paris, Île-de-France, France",2,2,0,0.828,,,,,,Great Location (1x); Great Host (1x); Highly Recommend (1x),Dirty General (1x),"[Dirty General]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California.",How to take great photos for your listing - Resource Center - Airbnb
1247603423739464451,348366,"Entire rental unit in Paris, France","Paris, Île-de-France, France",2,2,0,1.0,,,,,,Well Equipped (2x),No issues identified,No issues identified - keep up the great work!,
1247036756229018377,8897764,"Entire rental unit in Paris, France","Paris, Île-de-France, France",2,2,0,0.999,,,,,,Great Host (2x); Very Clean (1x); Responsive Host (1x); Beautiful Place (1x); Highly Recommend (1x),No issues identified,No issues identified - keep up the great work!,
18046800,46707939,"Entire rental unit in Paris, France","Paris, Île-de-France, France",2,2,0,1.0,,,,,,Great Location (1x); Very Comfortable (1x),No issues identified,No issues identified - keep up the great work!,
585220473298998849,450001685,"Private room in hostel in Paris, France","Paris, Île-de-France, France",2,2,0,0.999,,,,,,No specific themes identified,Noise General (1x),"[Noise General]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy.",How to become a Superhost - Resource Center - Airbnb
1304579738432079112,665449412,"Entire rental unit in Paris, France","Paris, Île-de-France, France",2,2,0,1.0,,,,,,Great Location (1x); Great Host (1x); Highly Recommend (1x),No issues identified,No issues identified - keep up the great work!,
1070976788422115698,545753667,"Entire rental unit in Paris, France","Paris, Île-de-France, France",2,1,1,0.0,,,,,,No specific themes identified,No issues identified,Note: 1 negative review(s) detected but no specific issues were identified by our analysis. We recommend manually reviewing the feedback for insights.,
932428241916292920,185673830,"Entire rental unit in Paris, France","Paris, Île-de-France, France",2,2,0,1.0,,,,,,Great Location (1x); Great Communication (1x); Well Equipped (1x); Spacious (1x); Responsive Host (1x),No issues identified,No issues identified - keep up the great work!,
989692345927603017,538037819,"Entire rental unit in Paris, France","Paris, Île-de-France, France",2,1,1,0.001,,,,,,Great Location (2x); Very Comfortable (1x),No issues identified,Note: 1 negative review(s) detected but no specific issues were identified by our analysis. We recommend manually reviewing the feedback for insights.,
1304932148313601342,29318295,"Room in Paris, France","Paris, Île-de-France, France",2,2,0,1.0,,,,,,Great Location (1x),No issues identified,No issues identified - keep up the great work!,
1259309877871842870,541345424,"Entire rental unit in Paris, France","Paris, Île-de-France, France",2,1,1,0.003,5.0,5.0,5.0,5.0,5.0,Great Location (1x); Walkable (1x); Very Clean (1x); Well Equipped (1x); Spacious (1x),No issues identified,Note: 1 negative review(s) detected but no specific issues were identified by our analysis. We recommend manually reviewing the feedback for insights.,
1077331999020467055,4218980,"Entire rental unit in Paris, France","Paris, Île-de-France, France",2,2,0,1.0,,,,,,No specific themes identified,No issues identified,No issues identified - keep up the great work!,
1094878345860899875,32924465,"Entire rental unit in Paris, France","Paris, Île-de-France, France",2,2,0,1.0,,,,,,Central (1x); Very Clean (1x); Responsive Host (1x); Beautiful Place (1x),No issues identified,No issues identified - keep up the great work!,
952080311058955154,1487508,"Entire rental unit in Paris, France","Paris, Île-de-France, France",2,2,0,1.0,,,,,,Great Host (1x); Responsive Host (1x); Will Return (1x); Highly Recommend (1x),No issues identified,No issues identified - keep up the great work!,
1091219415473984516,521180613,"Entire rental unit in Paris, France","Paris, Île-de-France, France",2,2,0,1.0,,,,,,Quiet Area (1x),No issues identified,No issues identified - keep up the great work!,
29383690,2942089,"Entire rental unit in Paris, France","Paris, Île-de-France, France",2,2,0,1.0,,,,,,Great Location (1x); Great Host (1x),No issues identified,No issues identified - keep up the great work!,
1097099124962517896,77075778,"Entire rental unit in Paris, France","Paris, Île-de-France, France",2,2,0,1.0,,,,,,Quiet Area (1x),No issues identified,No issues identified - keep up the great work!,
1089775148718784560,97592141,"Entire rental unit in Paris, France","Paris, Île-de-France, France",2,2,0,1.0,,,,,,Responsive Host (2x); Great Location (1x); Will Return (1x); Quiet Area (1x),No issues identified,No issues identified - keep up the great work!,
671738936515064530,289489,"Entire rental unit in Paris, France","Paris, Île-de-France, France",2,2,0,1.0,,,,,,Very Comfortable (2x),No issues identified,No issues identified - keep up the great work!,
1015150360624328136,542068950,"Entire condo in Paris, France","Paris, Île-de-France, France",2,1,1,0.001,,,,,,Highly Recommend (1x),Dirty Bathroom (1x),"[Dirty Bathroom]: Bathroom basics. This means providing: Shampoo and/or 2-in-1 shampoo and conditioner Body soap Hand soap Access to full bathroom facilities, including a seated, flushable toilet, a bathtub or shower, a sink, and hot and cold running water",Confirming amenities - Airbnb Help Center
1268027960489452362,89650046,"Entire rental unit in Paris, France","Paris, Île-de-France, France",2,2,0,1.0,,,,,,Quiet Area (2x); Very Clean (1x); Responsive Host (1x),No issues identified,No issues identified - keep up the great work!,
718044802842196907,30208622,"Entire rental unit in Paris, France","Paris, Île-de-France, France",2,2,0,1.0,,,,,,Great Host (1x); Responsive Host (1x); Great Location (1x); Very Comfortable (1x),No issues identified,No issues identified - keep up the great work!,
718802394806836270,72529987,"Entire rental unit in Paris, France","Paris, Île-de-France, France",2,2,0,1.0,,,,,,Walkable (1x),No issues identified,No issues identified - keep up the great work!,
1309582524867915877,666543388,"Entire rental unit in Paris, France","Paris, Île-de-France, France",2,2,0,1.0,,,,,,Will Return (1x),No issues identified,No issues identified - keep up the great work!,
1099838339908012222,2964248,"Entire rental unit in Paris, France","Paris, Île-de-France, France",2,2,0,1.0,,,,,,Good Bed (1x); Very Comfortable (1x),No issues identified,No issues identified - keep up the great work!,
